comment_id,video_id,video_title,source_url,author,comment,like_count,published_at,updated_at,total_reply_count
UgzS_3wnepxJ3aOHoDt4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@ERIKWAHYUDA-24,"Juri tolol. 

Jawaban padahal keduanya sama. Juri nya malah tidak cermat. Itu kuping di pasang hengset video bokep kayaknya pantes gak denger dan cermat. 

'Mungkin hanya perasaan murrid murid saja"". Heh peler diliat dulu rekaman ulang kata kata rugu C malah bilang itu hanya perasaan saja. Iya perasaan dari mata mu

Si indri indri ini juga. Malah bilang artikulasi gak jelas. Bapak lu gak jelas. Makanya nih ya kalau ada kuping tuh jangan di sumbet pake sound horeg. Gak kedengeran jadinya. Juri juri tolol. 

Penonton penonton juga ngapain diem doang. Gak ada yang ngebela lagi. Disuruh tepuk tangan nurut di suruh diam nurut di suruh apa itu nurut. Tapi penonton gak salah apa apa sih

Juri nya yang gak pake otak tolol gak cermat. Otak lu noh -500. 

ibaratnya kayak ditanya. Hewan berkaki empat. Dua dua nya jawab sapi dah bener tuh. Tapi yang satunya malah gak didengerin.

Pilih kasih emang juri kontol",1,2026-05-21T12:58:37Z,2026-05-21T12:58:37Z,0
Ugz2irBHRBHjTbCY5E54AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@NaylaAzzahra-y3d,Juri budeg😹,0,2026-05-21T12:58:22Z,2026-05-21T12:58:22Z,0
Ugwpsymx9H37FZchtXd4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Footbal-9o4t,1:10:38  lawakk,0,2026-05-21T12:56:39Z,2026-05-21T12:56:39Z,0
UgzjYpeHQAytaY1aTi14AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@andigondrong744,makanya korek Teling pakai cotton but bukan pantat,0,2026-05-21T12:54:53Z,2026-05-21T12:54:53Z,0
Ugzz6nuTlbYEUbUmaA54AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@zafran_zaidan,mc nya kebanyakan makan mbg.jadi nya dongo,0,2026-05-21T12:51:17Z,2026-05-21T12:51:17Z,0
Ugx8qBCWvG4QYtjRj754AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Ranggat91,Jurinya gak cermat jirr,0,2026-05-21T12:36:30Z,2026-05-21T12:36:30Z,0
UgzKPS_X8VZFwGKgvet4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Hanzz_Pwt_Gank,Juri nya ga punya telinga😹😹😹😹,0,2026-05-21T11:30:54Z,2026-05-21T11:30:54Z,0
Ugy18rZk4tAkFqzQYrt4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Azeil_ilham06,longor,1,2026-05-21T09:34:09Z,2026-05-21T09:34:09Z,0
UgxGS_HaqC-pvvkMd8p4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@najwa126,"KCK juri nya conge di menit 1.10,34  bapak Lo berkomputen pak KLO mau hari juri korek dulu kuping nya sama Bu indra juga congean di bilang juri kek gitu diundang juri kok bego gw kira pintar eh bego parah dari gw gak terima regu B menang harus C MC nya juga ""mungkin hanya perasaan adek² saja"" walau disuruh sklh dichina kgk terima gw chuh juri nya besok besok KLO ada lomba cerdas cermat jngn itu juri nya sama MC nya soalnya dongo juri sama MC dsr juri tolol dyastasita maju Lo sini gw bantai cuh juri bdh Bu indra bodoh pak dyastasita tolol udh bego GK cocok jadi juri mereka berdua mending netizen jadi juri",0,2026-05-21T08:18:03Z,2026-05-21T08:18:03Z,0
UgzwODjrkHWginkaYO94AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Nirvana090,"Teks jawaban juri kepanjangan otak jurinya LEMOT sebab dia bilang ""INTINYA"" nah itu dia baru ngehh teks jawaban dia itu apa...kalau gak yaa agak BUDEK dan  🗿 juga sih sama kayak pemimpin negara konoha",0,2026-05-21T05:54:59Z,2026-05-21T05:54:59Z,0
UgydPx72EsjGm6z7gGZ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Ismail-qn7wc,"Dari mc sampe juri  budek dan keras kepala pake nyalahin artikulasi, sekarang viral baru klarivikasi",0,2026-05-20T12:03:36Z,2026-05-20T12:03:36Z,0
UgzFb_OjxaGOVgsvpdt4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@wheetganteng67,Enek wong nyinom,0,2026-05-20T11:42:38Z,2026-05-20T11:42:38Z,0
UgzdFDLsd8UCGzacdgx4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@gwsipalingcerita,Yang salah juri nya,0,2026-05-20T09:53:06Z,2026-05-20T09:53:06Z,0
Ugx-gpkIHkKWXhl3e7J4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@kucingmeow1002,Terungkap ada uang suap😂,1,2026-05-20T09:29:28Z,2026-05-20T09:29:28Z,0
Ugx1w9bPlloJGeU3Cbp4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@jjjdoa,1:12:50 must've been a wind momment😂,1,2026-05-20T09:18:18Z,2026-05-20T09:18:18Z,0
UgyPHr2blAFnhFFkReV4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@wongmbolang2922,Juri Goblokkk,0,2026-05-20T09:15:46Z,2026-05-20T09:15:46Z,0
UgycbGz3j362xcm4dlF4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@wongmbolang2922,Keuangan yang maha kuasa,0,2026-05-20T09:15:22Z,2026-05-20T09:15:22Z,0
UgyGV-7Xwmp8GUPCX954AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@manusia-b1m,Nilai minus 5 awokawok😂,0,2026-05-20T07:44:59Z,2026-05-20T07:44:59Z,0
Ugwa0aqE_rqH4BR42jZ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@khedira-h3q,juri tulul😂😂😂😂,0,2026-05-20T06:55:13Z,2026-05-20T06:55:13Z,0
UgwsShxJ_66Yw_EeytB4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@kurre-hc3lu,Budeg,0,2026-05-20T04:59:39Z,2026-05-20T04:59:39Z,0
UgzSJzIJojW811mAcTd4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@rafazyd-x,Doksli ajg😂,0,2026-05-20T04:21:12Z,2026-05-20T04:21:12Z,0
Ugzt5QFqOIKlQFkNXoJ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@muhammadidris5664,Maaf ini dari Anilisa saya orang bodoh tidak sekolah cerdas cermat ini menurut saya kurang cerdas kurang cermat dikarenakan banyak pertanyaan tidak bisa dijawab dan dilewati kalau salah satu peserta banyak jawab mungkin kejadiannya tidak seperti ini kemungkinan pemenangnya salah satu peserta A atau B Atau C benar tidak komen saya orang bodoh🙏,0,2026-05-20T04:19:52Z,2026-05-20T04:19:52Z,0
UgwS1T7_vQaHpwBU6Wh4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Gevarel,48:00,0,2026-05-20T04:04:20Z,2026-05-20T04:04:20Z,0
UgzLYp8oD-5EVFQrMF94AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Gevarel,48:37,1,2026-05-20T04:03:57Z,2026-05-20T04:03:57Z,0
Ugz25czfT_p3O3EuYWR4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Gevarel,55:50,0,2026-05-20T04:02:23Z,2026-05-20T04:02:23Z,0
UgyZXgt8O69pZHk6ntl4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Scientist-Tvman-09,Gak nyangka di negara ini apapun bisa dibeli dengan uang kayak membeli juri lah buat kelas nya menang atau tim nya menang miris lihat MC yang malah membela juri dan juri tidak fokus saat memberi nilai di akhir,0,2026-05-20T02:40:48Z,2026-05-20T02:40:48Z,0
UgxtcpF29xV4J407gV94AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@FoxsleepxD,Juri budeg,0,2026-05-20T01:39:39Z,2026-05-20T01:39:39Z,0
Ugzc2-JK1aSwdKywv5R4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@senarkusut7940,Telingany kesumbat😂,0,2026-05-20T01:02:15Z,2026-05-20T01:02:15Z,0
UgzSENFKSeD6ySXo4rd4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@BambangFahruddin,"Juri dan host sama2 budek... Lalu mrk yg selalu mempersoalkan DIGITALISASI, knp video/ rekaman nya tidak di cek. Itu kan TOLOL 😂😂😂",0,2026-05-20T00:05:44Z,2026-05-20T00:05:44Z,0
Ugxe2W4o0Nb2mvZXgtx4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@derypalungan91,Di rekam ulang antara rekamanan jawaban team C dan team B baru kawal smpai ke bagian hukum... Smgat adek2q,0,2026-05-19T23:11:15Z,2026-05-19T23:11:15Z,0
Ugz_GRkiPVqnUqpf0Ld4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@evanfarel992,Juri budeg arogan + mc penjilat,0,2026-05-19T19:10:28Z,2026-05-19T19:10:28Z,0
UgwZCprvT58iaD6nL2x4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@nedt7929,Woi pak di bayar Ama grup B brp sih ?,0,2026-05-19T17:30:50Z,2026-05-19T17:30:50Z,0
Ugy-4cUrbV_lnNWWDAR4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@SriAriniIndahAmbarwati,Saya yakin ke depan tidak akan ada peminat untuk lomba ini. Anak-anak sudah tahu seperti apa jurinya.,0,2026-05-19T16:34:31Z,2026-05-19T16:34:31Z,0
Ugx9Aq2JIEwVb5RNLPx4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Nadjiv,artikulasi 🤣🤣🤣🤣🤣🤣,0,2026-05-19T15:59:52Z,2026-05-19T15:59:52Z,0
Ugyt7l-yeBNo61xRG7x4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@JuniJun-c5l,Kok seru yel yel dari group c,0,2026-05-19T15:01:46Z,2026-05-19T15:01:46Z,0
UgwcW21sNQAAcHi7ex54AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@dianakevin3254,Kayaknya kurang kenceng bukan artikulasi tapi kayaknya gak kedengaran soalnya suaranya kayak di 1:10:20 coba denger biasa pasti hampir gak jelas tapi saya gak tau juga cuma teori,0,2026-05-19T13:53:09Z,2026-05-19T13:53:41Z,0
UgyMG2XbYzdOtaBPwZd4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Mikhael-b7b,1:10:20 intinya gk didengerin,0,2026-05-19T12:50:18Z,2026-05-19T12:50:18Z,0
UgwapxLi9TgRgYOz45x4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@pretty_naai,teliti katanya?,0,2026-05-19T12:03:34Z,2026-05-19T12:03:34Z,0
UgzomU2wewz7yEVikJx4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@EvaRida-j2b,juri goblog,1,2026-05-19T11:39:48Z,2026-05-19T11:39:48Z,0
UgwkVClYlc-GyUYb-MN4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@hikari-san9578,sekarang di parodiin di aplikasi media sosial,0,2026-05-19T11:21:38Z,2026-05-19T11:21:38Z,2
Ugxr9SZk5t3WuFcziZh4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@QiwQiw123,1:13:11 pecat aja boleh ga si cewe ini ngeselin bgttt 😫😫😫,1,2026-05-19T09:34:53Z,2026-05-19T09:36:30Z,0
Ugz2kRgllwRim7Qh9el4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@ZZZDazaii,Mc laki-laki:silent is gold😌,1,2026-05-19T09:00:29Z,2026-05-19T09:00:29Z,0
Ugw8ziBQg7xaLag1qFJ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@FelixHilmiIlyasa,"Juri ny gk lulus sekolah ini😅, atau ada su-a-p men--yuap ini kayak ny😁",0,2026-05-19T08:23:22Z,2026-05-19T08:23:22Z,1
UgwjxiUf8RlNGbqLkIp4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@RAFii97,"Juri nya taksi huhu masa jawabannya sama TPI ko mines 5 terus tim b nya sama 
Kapan Indonesia emas kalo juri nya ajA blacklist",0,2026-05-19T08:00:09Z,2026-05-19T08:00:09Z,0
Ugw0ILbDXD1DDhTQnch4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@AdeliyaNaylaAgustin,Budeg a kuping mu,0,2026-05-19T06:24:39Z,2026-05-19T06:24:39Z,0
Ugzzf3zp5Mg4M5uAwCl4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@HanzJOKAMBUR,"Artikulasiii udh jelass, Fokusss makannya yaaaa, curanggggg, Nggak adil, Sekelas MPR RI pilih kasih ato gimana, udh jelass itu",0,2026-05-19T05:44:51Z,2026-05-19T05:44:51Z,0
UgxI7jvg5auOM82P5r14AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@hamkazaki2459,sumpah sakit hati,0,2026-05-19T05:41:42Z,2026-05-19T05:41:42Z,0
UgysX8acwfC3cE8RPsR4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Celineevangelista-t3m,plenger kli juri nya,0,2026-05-19T05:41:02Z,2026-05-19T05:41:02Z,0
UgwwRiX2hbGMKu_Fr6p4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Andriyansah01,Lomba cerdas cermat tapi jurinya tidak cerdas dan cermat,0,2026-05-19T05:28:40Z,2026-05-19T05:28:40Z,0
Ugzg5jrYLRbYwLLVHeR4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Nona-Tamayo-x3h,"APAAN SIH,, JURI NYA BUDEG YA? JELAS"" NGOMONG NYA JELAS LOHH!!",0,2026-05-19T02:23:05Z,2026-05-19T02:23:05Z,0
UgxY11bcwFx6DdaV7Ih4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@anggakewud375,"3:35 apa ga salah denger ya, lu bilang ( ADIK - ADIK YG KAMI BANGGAKAN ) 

Coba lu tarik lagi kalimat nya deh,, masa adik - adik yg elu banggakan sedang mempertahankan kebenaran malah lu halang - halangin..!!!
Mikir ga sih..!!!!",0,2026-05-19T01:39:15Z,2026-05-19T01:39:15Z,0
UgwUDTXqOaryTMytkol4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@anggakewud375,"Kuis gk faedah, gk bermutu, juri cuma ijazah doang tinggi tapi otaknya kalah sama anak² SMA malu²in.. MC nya juga gk becus,, ngapain nunggu tayangan ulang di akhir acara kalau permasalahannya sedang terjadi kenapa tidak langsung saja di putar tayangan ulangnya untuk merevisi jawaban.. kalian itu orang² yg punya gelar pendidikan tinggi harusnya bisa jadi contoh adik² yg sedang berlomba bukan malah menunjukkan gblokan kalian.. 

Gausah bikin kuis yg seolah - olah kalian itu pintar tapi justru kalian sudah memperlihatkan kebodohan kalian di hadapan semua rakyat indonesia. 👎👎👎👎👎",0,2026-05-19T01:34:39Z,2026-05-19T01:35:30Z,0
UgytC35rQyEH8ztMyQZ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@FDT_Frans,"Jelas jelas mic depan mulut, itu bisa denger apa emang budeg sih?? Saran dari saya, coba jurinya di kasih petasan Deket telinga nya biar bisa denger lagi",1,2026-05-19T01:10:52Z,2026-05-19T01:10:52Z,0
Ugy5_13V3AEvAUoAE394AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@jiraiyasama12,"#1:14:09 
""kita junjung sportifitas"" 
Apakah seperti ini yang di sebut sportifitas di negara kita 
Lawak lawak😂😂😂",0,2026-05-19T01:07:51Z,2026-05-19T01:07:51Z,0
Ugxpx735iSSZVUa_Y754AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@riau_empire,Udah berapa kali Pemerintah melakukan ketidakadilan ini selama 1 dekade udah banyak kayaknya nya,0,2026-05-19T00:37:38Z,2026-05-19T00:37:38Z,0
UgzccD2CnilOOZRQIrp4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Wira_gaming_railfans_rail,Kapan lu mati juri yang tidak adil?,0,2026-05-18T23:32:40Z,2026-05-18T23:32:40Z,0
UgzJ48lCq9bCjlvX2cl4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@NabilahAhmad-n9w,ga adil ga adil ga adil ini mah lomba pilih kasih dan itu juri nya gk bis ka bedain,0,2026-05-18T23:25:53Z,2026-05-18T23:25:53Z,0
Ugy-x8qyvC-KA_V7eBF4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Ilhamm-y7p8c,Lomba cerdas cermat tapi juri tidak cerdas 😂,0,2026-05-18T23:04:10Z,2026-05-18T23:04:10Z,0
UgzDyjOpUGEGMGo69dV4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@paiman8145,❤❤❤❤❤josepha❤❤❤❤❤❤❤❤❤❤,1,2026-05-18T19:27:59Z,2026-05-18T19:27:59Z,0
UgwhsmPjWrs2Bx3ficF4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@andyyanayana5399,"Beuhh parah parah..... arogansi tingkat tinggi Juri.... Tidak mendidik MC Juri di kalimantan Parah.... 
Pecaat",0,2026-05-18T18:51:01Z,2026-05-18T18:53:55Z,0
